date,Power_kW,LR_pred
2019-01-25 18:00:00,210.473,212.7011120699645
2019-01-25 19:00:00,153.855,195.51742585157024
2019-01-25 20:00:00,127.88,126.04705008261207
2019-01-25 21:00:00,116.56,104.6079566602097
2019-01-25 22:00:00,102.921,94.37381184914928
2019-01-25 23:00:00,105.582,82.58629704638838
2019-01-26 00:00:00,103.404,102.51209087899639
2019-01-26 01:00:00,102.388,99.38860738066877
2019-01-26 02:00:00,104.47,96.97789459311306
2019-01-26 03:00:00,101.269,97.14109924058378
2019-01-26 04:00:00,98.965,93.88735886329047
2019-01-26 05:00:00,100.84,91.19892850208072
2019-01-26 06:00:00,98.417,91.34702647950783
2019-01-26 07:00:00,112.267,135.3910000153956
2019-01-26 08:00:00,112.861,145.23957102544188
2019-01-26 09:00:00,113.831,145.64155790474587
2019-01-26 10:00:00,114.429,146.69982869379504
2019-01-26 11:00:00,111.125,147.3752137953654
2019-01-26 12:00:00,110.956,144.72315976341284
2019-01-26 13:00:00,117.342,143.77001573358245
2019-01-26 14:00:00,115.211,147.8162209313248
2019-01-26 15:00:00,122.249,121.60225189021824
2019-01-26 16:00:00,119.175,126.17473228920929
2019-01-26 17:00:00,120.562,122.81629093504637
2019-01-26 18:00:00,120.535,122.03865224789129
2019-01-26 19:00:00,114.149,119.93447325566609
2019-01-26 20:00:00,114.287,89.50676470004933
2019-01-26 21:00:00,105.796,88.39222113892956
2019-01-26 22:00:00,100.249,80.49885463599806
2019-01-26 23:00:00,98.44,74.72399319072008
2019-01-27 00:00:00,104.416,92.05717768056334
2019-01-27 01:00:00,100.529,95.69320713375427
2019-01-27 02:00:00,97.666,91.65764556032116
2019-01-27 03:00:00,98.712,88.63525033638815
2019-01-27 04:00:00,101.154,88.48512589589878
2019-01-27 05:00:00,97.815,89.71831734144048
2019-01-27 06:00:00,97.708,86.17966340496852
2019-01-27 07:00:00,100.111,132.2447592833186
2019-01-27 08:00:00,96.922,133.26984144900163
2019-01-27 09:00:00,101.058,130.21499307053048
2019-01-27 10:00:00,103.347,132.81185902193403
2019-01-27 11:00:00,103.665,133.89443705674438
2019-01-27 12:00:00,101.361,133.02943098972065
2019-01-27 13:00:00,101.514,130.4727921035363
2019-01-27 14:00:00,107.847,129.81424130311655
2019-01-27 15:00:00,104.846,110.08756532907137
2019-01-27 16:00:00,105.892,106.53826967795092
2019-01-27 17:00:00,109.837,105.91801514377852
2019-01-27 18:00:00,110.04,107.7134006851652
2019-01-27 19:00:00,105.022,106.77330643126967
2019-01-27 20:00:00,105.102,78.15359426898019
2019-01-27 21:00:00,105.313,77.27050760376895
2019-01-27 22:00:00,100.671,76.36776375649283
2019-01-27 23:00:00,100.062,71.76813578087686
2019-01-28 00:00:00,100.445,113.4075372437757
2019-01-28 01:00:00,98.172,112.75131271696604
2019-01-28 02:00:00,97.01,110.10406473674371
2019-01-28 03:00:00,99.28,108.02007793603597
2019-01-28 04:00:00,105.11,108.59753199370046
2019-01-28 05:00:00,98.095,112.4445545838221
2019-01-28 06:00:00,101.959,106.04553257445181
2019-01-28 07:00:00,154.978,155.44014983264128
2019-01-28 08:00:00,202.335,196.5836180564652
2019-01-28 09:00:00,232.193,233.42665885134483
2019-01-28 10:00:00,275.283,256.35381054852803
2019-01-28 11:00:00,359.291,290.1897941628859
2019-01-28 12:00:00,292.215,355.9726323246631
2019-01-28 13:00:00,304.873,301.812586928963
2019-01-28 14:00:00,307.226,310.7479649228357
2019-01-28 15:00:00,298.69,288.21180024028905
2019-01-28 16:00:00,282.482,280.4051453917772
2019-01-28 17:00:00,256.971,266.2581025825455
2019-01-28 18:00:00,229.847,244.8628255013282
2019-01-28 19:00:00,171.871,222.38458753923504
2019-01-28 20:00:00,140.557,151.708310315688
2019-01-28 21:00:00,121.915,125.81059134020768
2019-01-28 22:00:00,109.748,110.26877103501174
2019-01-28 23:00:00,106.743,99.6335380375661
2019-01-29 00:00:00,109.208,116.0597728641284
2019-01-29 01:00:00,106.022,116.9069593158958
2019-01-29 02:00:00,104.861,113.4984301995
2019-01-29 03:00:00,106.494,111.4462457385955
2019-01-29 04:00:00,103.742,111.93247374894632
2019-01-29 05:00:00,105.57,108.7809867012918
2019-01-29 06:00:00,115.717,109.31877130255222
2019-01-29 07:00:00,146.046,163.3526212173103
2019-01-29 08:00:00,192.801,186.5705704448102
2019-01-29 09:00:00,223.288,222.95696608415437
2019-01-29 10:00:00,253.813,246.56594103832927
2019-01-29 11:00:00,333.431,269.423145150448
2019-01-29 12:00:00,304.773,331.77749744130404
2019-01-29 13:00:00,277.641,308.0756878257885
2019-01-29 14:00:00,317.032,285.83586481238115
2019-01-29 15:00:00,293.986,292.5716986354646
2019-01-29 16:00:00,288.861,273.0653454083871
2019-01-29 17:00:00,273.6,267.7224123760624
2019-01-29 18:00:00,235.493,254.47047137493442
2019-01-29 19:00:00,168.352,223.41578557913505
2019-01-29 20:00:00,151.647,145.7080769224948
2019-01-29 21:00:00,120.428,131.29725160726025
2019-01-29 22:00:00,112.551,105.37293861670246
2019-01-29 23:00:00,111.845,97.98282920244799
2019-01-30 00:00:00,110.366,116.33198940383127
2019-01-30 01:00:00,112.823,114.19222666421292
2019-01-30 02:00:00,107.586,115.10782813679724
2019-01-30 03:00:00,107.372,110.1578847886579
2019-01-30 04:00:00,107.115,108.85627450988386
2019-01-30 05:00:00,108.541,107.67729328046673
2019-01-30 06:00:00,112.708,107.87486424824226
2019-01-30 07:00:00,154.917,157.53732082614374
2019-01-30 08:00:00,197.053,190.19328184939383
2019-01-30 09:00:00,222.648,222.76425092258515
2019-01-30 10:00:00,255.879,242.04295577604262
2019-01-30 11:00:00,352.337,267.8267729221563
2019-01-30 12:00:00,303.964,343.87261863205555
2019-01-30 13:00:00,299.322,304.75882095692924
2019-01-30 14:00:00,313.762,299.89228755710224
2019-01-30 15:00:00,287.968,286.9797950139116
2019-01-30 16:00:00,280.73,265.5966669282012
2019-01-30 17:00:00,250.485,258.60005263471544
2019-01-30 18:00:00,225.105,233.51527048717188
2019-01-30 19:00:00,174.789,212.3766553248883
2019-01-30 20:00:00,146.939,148.03900753008355
2019-01-30 21:00:00,117.925,125.1260071871757
2019-01-30 22:00:00,106.728,101.16806479259823
2019-01-30 23:00:00,102.756,91.34427375806962
2019-01-31 00:00:00,103.88,107.02900133922896
2019-01-31 01:00:00,99.598,107.07636590957026
2019-01-31 02:00:00,100.767,102.68841890728012
2019-01-31 03:00:00,103.197,102.70998384947403
2019-01-31 04:00:00,98.908,103.52278501883998
2019-01-31 05:00:00,99.199,99.15365476024257
2019-01-31 06:00:00,112.347,98.29715127437063
2019-01-31 07:00:00,146.288,155.1076798448614
2019-01-31 08:00:00,194.457,181.16185175622277
2019-01-31 09:00:00,228.854,218.28465738122486
2019-01-31 10:00:00,255.373,244.83536016579674
2019-01-31 11:00:00,327.869,264.83588867081437
2019-01-31 12:00:00,290.456,321.4790297834979
2019-01-31 13:00:00,270.948,290.6127992456934
2019-01-31 14:00:00,296.57,274.38460381723974
2019-01-31 15:00:00,292.606,270.21957261817056
2019-01-31 16:00:00,277.365,266.094741279397
2019-01-31 17:00:00,262.997,252.79109492315095
2019-01-31 18:00:00,223.982,240.40474625418597
2019-01-31 19:00:00,171.99,208.75222098677642
2019-01-31 20:00:00,148.799,143.0120055570723
2019-01-31 21:00:00,122.977,123.48486485667799
2019-01-31 22:00:00,112.167,101.47651544360778
2019-01-31 23:00:00,107.123,91.39795511282466
2019-02-01 00:00:00,88.493,105.84153768491372
2019-02-01 01:00:00,91.164,90.43714360657435
2019-02-01 02:00:00,88.056,91.97698262180698
2019-02-01 03:00:00,88.117,88.54444423888827
2019-02-01 04:00:00,89.758,86.9856799229689
2019-02-01 05:00:00,89.094,87.36251573119239
2019-02-01 06:00:00,90.942,86.07414613741648
2019-02-01 07:00:00,132.975,133.8005944494891
2019-02-01 08:00:00,162.269,166.16311991860044
2019-02-01 09:00:00,173.133,188.76231127067263
2019-02-01 10:00:00,199.885,196.65566854331965
2019-02-01 11:00:00,212.8,216.79822999682784
2019-02-01 12:00:00,214.253,225.84648700723642
2019-02-01 13:00:00,209.047,225.82125581052054
2019-02-01 14:00:00,216.652,220.8194655668801
2019-02-01 15:00:00,223.33,202.7200402766337
2019-02-01 16:00:00,215.602,206.81001862011314
2019-02-01 17:00:00,206.548,198.27657108141705
2019-02-01 18:00:00,179.864,190.99574325602086
2019-02-01 19:00:00,140.369,167.99353770959956
2019-02-01 20:00:00,128.528,112.32266917964205
2019-02-01 21:00:00,113.099,102.52780430338174
2019-02-01 22:00:00,100.499,88.93671630072686
2019-02-01 23:00:00,101.315,78.06516866047549
2019-02-02 00:00:00,103.573,97.46337332696791
2019-02-02 01:00:00,103.293,98.00362912827835
2019-02-02 02:00:00,106.517,96.891141627553
2019-02-02 03:00:00,102.147,98.25074398175317
2019-02-02 04:00:00,107.905,93.60699130079703
2019-02-02 05:00:00,101.365,97.42020537993162
2019-02-02 06:00:00,100.019,91.21326201719032
2019-02-02 07:00:00,117.894,136.3484021642563
2019-02-02 08:00:00,111.972,149.76919612203545
2019-02-02 09:00:00,113.264,144.53216531722853
2019-02-02 10:00:00,113.095,144.9269830744975
2019-02-02 11:00:00,111.036,143.82217893631648
2019-02-02 12:00:00,119.163,141.19724693003405
2019-02-02 13:00:00,118.557,147.29951838613974
2019-02-02 14:00:00,118.837,145.85832378491583
2019-02-02 15:00:00,124.748,121.34523009069844
2019-02-02 16:00:00,123.571,124.63514907171607
2019-02-02 17:00:00,127.842,122.56308462121777
2019-02-02 18:00:00,122.74,124.44352915801403
2019-02-02 19:00:00,126.236,119.14595902706114
2019-02-02 20:00:00,124.595,97.08933021359204
2019-02-02 21:00:00,108.131,94.68217918718867
2019-02-02 22:00:00,110.711,80.71265894003469
2019-02-02 23:00:00,106.199,81.8492331620135
2019-02-03 00:00:00,115.77,97.13143931924964
2019-02-03 01:00:00,111.747,103.72200905477388
2019-02-03 02:00:00,114.983,99.49947083475838
2019-02-03 03:00:00,108.491,101.02418670048434
2019-02-03 04:00:00,112.485,94.94554777250409
2019-02-03 05:00:00,108.342,97.20338523704268
2019-02-03 06:00:00,108.317,92.70576994982878
2019-02-03 07:00:00,119.819,138.58999438016292
2019-02-03 08:00:00,123.214,147.2343276562243
2019-02-03 09:00:00,126.582,149.57060106518406
2019-02-03 10:00:00,124.982,151.8976571931073
2019-02-03 11:00:00,125.314,150.21739908613074
2019-02-03 12:00:00,127.316,150.0977559421665
2019-02-03 13:00:00,125.128,150.96006193152786
2019-02-03 14:00:00,128.033,148.42725171801095
2019-02-03 15:00:00,131.543,126.16745173619324
2019-02-03 16:00:00,128.487,127.8019081242071
2019-02-03 17:00:00,126.734,123.85130080160496
2019-02-03 18:00:00,130.692,120.54580450241548
2019-02-03 19:00:00,119.303,122.26566301398624
2019-02-03 20:00:00,115.564,88.42697128583251
2019-02-03 21:00:00,106.669,84.22353266441993
2019-02-03 22:00:00,103.076,76.16168976808527
2019-02-03 23:00:00,102.036,72.28439133232446
2019-02-04 00:00:00,111.903,113.49525232168068
2019-02-04 01:00:00,108.291,120.12384630428024
2019-02-04 02:00:00,108.673,116.12793838535558
2019-02-04 03:00:00,110.6,115.26160540547305
2019-02-04 04:00:00,107.589,115.25173526762434
2019-02-04 05:00:00,113.85,111.3521328445472
2019-02-04 06:00:00,117.297,115.35054618867278
2019-02-04 07:00:00,144.153,164.17150744684832
2019-02-04 08:00:00,194.142,184.79857206959144
2019-02-04 09:00:00,235.141,223.78854263905401
2019-02-04 10:00:00,388.962,256.3344835811767
2019-02-04 11:00:00,329.262,378.193125481367
2019-02-04 12:00:00,338.15,331.31114371105394
2019-02-04 13:00:00,315.413,337.9844520379584
2019-02-04 14:00:00,337.57,319.6444391655571
2019-02-04 15:00:00,374.08,312.6179357882597
2019-02-04 16:00:00,363.304,340.2181832825108
2019-02-04 17:00:00,326.718,330.2363426622011
2019-02-04 18:00:00,272.271,300.0078567274902
2019-02-04 19:00:00,205.54,255.38995508391906
2019-02-04 20:00:00,150.847,177.54039700698897
2019-02-04 21:00:00,134.771,133.12178737756756
2019-02-04 22:00:00,118.539,119.27982119787436
2019-02-04 23:00:00,112.819,105.43548269312906
2019-02-05 00:00:00,109.003,119.68383412840195
2019-02-05 01:00:00,104.838,115.31194010749503
2019-02-05 02:00:00,104.541,110.51669271800658
2019-02-05 03:00:00,108.303,109.53027525546042
2019-02-05 04:00:00,103.99,111.15182370259696
2019-02-05 05:00:00,104.685,106.55657061130421
2019-02-05 06:00:00,123.474,106.22626323676153
2019-02-05 07:00:00,151.687,167.05754583139068
2019-02-05 08:00:00,185.435,188.4660484977409
2019-02-05 09:00:00,238.832,214.47246396291365
2019-02-05 10:00:00,379.451,256.31699342251414
2019-02-05 11:00:00,335.841,368.23892570923135
2019-02-05 12:00:00,339.626,334.1804512551259
2019-02-05 13:00:00,341.425,337.1032578362291
2019-02-05 14:00:00,372.435,338.4315100128322
2019-02-05 15:00:00,385.38,338.73043364368084
2019-02-05 16:00:00,410.125,347.98182310194096
2019-02-05 17:00:00,357.057,366.61541619337044
2019-02-05 18:00:00,329.771,322.4320800831513
2019-02-05 19:00:00,208.468,299.0158677995851
2019-02-05 20:00:00,161.326,177.97006288451607
2019-02-05 21:00:00,138.011,139.7001409130366
2019-02-05 22:00:00,109.796,120.69546909418213
2019-02-05 23:00:00,104.613,96.86135285970857
2019-02-06 20:00:00,114.969,91.47913867532938
2019-02-06 21:00:00,111.953,98.16637981221703
2019-02-06 22:00:00,112.096,94.79513021932122
2019-02-06 23:00:00,109.683,93.85399574524564
2019-02-07 00:00:00,114.132,110.80647431467976
2019-02-07 01:00:00,109.446,113.23610884082551
2019-02-07 02:00:00,109.216,108.38675397333203
2019-02-07 03:00:00,107.518,107.4490094704793
2019-02-07 04:00:00,110.086,105.18883108417704
2019-02-07 05:00:00,107.667,106.41003110234627
2019-02-07 06:00:00,119.138,103.76113791279519
2019-02-07 07:00:00,292.154,159.15335513369146
2019-02-07 08:00:00,352.053,295.7646509096218
2019-02-07 09:00:00,378.032,343.09035931095417
2019-02-07 10:00:00,429.905,362.9840665923156
2019-02-07 11:00:00,403.926,403.3432760555531
2019-02-07 12:00:00,425.607,382.06713601727097
2019-02-07 13:00:00,400.629,398.4020502078233
2019-02-07 14:00:00,403.98,377.97022832804487
2019-02-07 15:00:00,376.408,356.25330048765187
2019-02-07 16:00:00,394.45,333.297608451086
2019-02-07 17:00:00,382.739,346.17297870277747
2019-02-07 18:00:00,355.398,335.08128024022847
2019-02-07 19:00:00,191.782,311.96701331577833
2019-02-07 20:00:00,146.062,157.27730299439048
2019-02-07 21:00:00,111.588,119.81048993693773
2019-02-07 22:00:00,109.001,91.44365480881991
2019-02-07 23:00:00,107.629,88.43180355292641
2019-02-08 00:00:00,106.643,106.25476606287991
2019-02-08 01:00:00,106.502,104.28147873749418
2019-02-08 02:00:00,102.174,103.09808515038193
2019-02-08 03:00:00,99.678,98.91732752838877
2019-02-08 04:00:00,105.29,95.987014817893
2019-02-08 05:00:00,105.812,99.5128509099127
2019-02-08 06:00:00,106.831,98.85493850838915
2019-02-08 07:00:00,355.431,146.11427196606317
2019-02-08 08:00:00,259.547,342.6292393325866
2019-02-08 09:00:00,276.84,266.0617979379432
2019-02-08 10:00:00,307.748,279.00469739820494
2019-02-08 11:00:00,316.591,303.10405897355145
2019-02-08 12:00:00,333.987,309.81091936831075
2019-02-08 13:00:00,345.502,322.68095962041343
2019-02-08 14:00:00,371.251,330.75527096246697
2019-02-08 15:00:00,350.44,326.9234707382838
2019-02-08 16:00:00,343.969,309.5861253953619
2019-02-08 17:00:00,309.592,302.5240659455786
2019-02-08 18:00:00,274.248,273.43782486482735
2019-02-08 19:00:00,134.83,244.29118374153535
2019-02-08 20:00:00,104.811,108.97858878090615
2019-02-08 21:00:00,88.286,84.10393969225704
2019-02-08 22:00:00,88.887,70.04620231578137
2019-02-08 23:00:00,88.228,69.66520339452276
2019-02-09 00:00:00,95.718,88.07321098371372
2019-02-09 01:00:00,96.635,92.82614617713735
2019-02-09 02:00:00,94.411,92.75374614138546
2019-02-09 03:00:00,95.339,90.14644212026309
2019-02-09 04:00:00,96.006,89.83191367611938
2019-02-09 05:00:00,94.875,89.35980496454108
2019-02-09 06:00:00,103.611,87.07445993111858
2019-02-09 07:00:00,388.777,140.1195545841833
2019-02-09 08:00:00,330.878,365.53076099965205
2019-02-09 09:00:00,364.24,319.36133187288357
2019-02-09 10:00:00,396.478,345.2295960272886
2019-02-09 11:00:00,482.023,370.76683606322257
2019-02-09 12:00:00,487.244,437.6864705647086
2019-02-09 13:00:00,483.104,440.8763814484075
2019-02-09 14:00:00,488.16,436.3828051411949
2019-02-09 15:00:00,504.957,416.0421464172286
2019-02-09 16:00:00,486.699,427.98945040011426
2019-02-09 17:00:00,485.71,411.8515906913916
2019-02-09 18:00:00,451.337,409.92908520964954
2019-02-09 19:00:00,186.419,381.736991273448
2019-02-09 20:00:00,131.441,147.25616802012917
2019-02-09 21:00:00,106.482,102.5850930199098
2019-02-09 22:00:00,110.35,81.75357465428777
2019-02-09 23:00:00,107.096,83.75982059614809
2019-02-10 00:00:00,109.035,100.30212282270482
2019-02-10 01:00:00,105.72,100.9500337397856
2019-02-10 02:00:00,110.304,97.19727480976871
2019-02-10 03:00:00,104.366,99.8092171816694
2019-02-10 04:00:00,107.77,94.17686680715431
2019-02-10 05:00:00,114.713,96.00750493280415
2019-02-10 06:00:00,122.74,100.60377118028472
2019-02-10 07:00:00,401.273,153.30620921754883
2019-02-10 08:00:00,334.47,373.24038899393594
2019-02-10 09:00:00,381.877,319.70704376286403
2019-02-10 10:00:00,426.175,356.80345944407674
2019-02-10 11:00:00,432.891,391.0580863150483
2019-02-10 12:00:00,451.103,395.4722216987167
2019-02-10 13:00:00,463.473,408.76363352818277
2019-02-10 14:00:00,476.269,417.7974581607153
2019-02-10 15:00:00,493.239,403.1716369379008
2019-02-10 16:00:00,480.995,415.3872951585752
2019-02-10 17:00:00,457.892,404.68438847783113
2019-02-10 18:00:00,413.575,385.4457244520125
2019-02-10 19:00:00,231.165,349.3229219462429
2019-02-10 20:00:00,142.619,179.85650012848893
2019-02-10 21:00:00,119.612,108.01801512302674
2019-02-10 22:00:00,114.747,88.44179083772914
2019-02-10 23:00:00,115.989,83.24844679785133
2019-02-11 00:00:00,105.452,125.94791255850316
2019-02-11 01:00:00,101.065,116.41299053834061
2019-02-11 02:00:00,102.668,111.77569882579272
2019-02-11 03:00:00,106.521,111.92805181863638
2019-02-11 04:00:00,104.633,113.85540581699115
2019-02-11 05:00:00,106.242,111.48229175282867
2019-02-11 06:00:00,115.174,111.6416152142883
2019-02-11 07:00:00,116.721,164.92511759221338
2019-02-11 08:00:00,121.849,165.54474707121446
2019-02-11 09:00:00,136.111,169.1188956127842
2019-02-11 10:00:00,148.734,180.18055683911848
2019-02-11 11:00:00,138.011,189.95646774613644
2019-02-11 12:00:00,140.589,181.08425561427924
2019-02-11 13:00:00,127.986,182.67719236273916
2019-02-11 14:00:00,121.755,172.21248504697735
2019-02-11 15:00:00,122.651,142.84788672965607
2019-02-11 16:00:00,118.089,142.27099253758436
2019-02-11 17:00:00,125.692,136.88532514621647
2019-02-11 18:00:00,121.296,140.74326214683583
2019-02-11 19:00:00,118.314,135.81033569927123
2019-02-11 20:00:00,109.509,108.5651002599717
2019-02-11 21:00:00,107.107,100.61778181535746
2019-02-11 22:00:00,109.394,97.76750917332694
2019-02-11 23:00:00,107.839,98.77817634313007
2019-02-12 00:00:00,97.678,116.05684588995955
2019-02-12 01:00:00,99.072,106.98661176963131
2019-02-12 02:00:00,101.456,107.21640969835914
2019-02-12 03:00:00,98.884,107.77014637419276
2019-02-12 04:00:00,99.08,104.60295263350335
2019-02-12 05:00:00,103.551,103.62740804534893
2019-02-12 06:00:00,136.917,106.20737831932907
2019-02-12 07:00:00,173.805,178.75325376492088
2019-02-12 08:00:00,214.321,207.0794810511508
2019-02-12 09:00:00,359.979,238.7147749880241
2019-02-12 10:00:00,313.389,353.3209142365571
2019-02-12 11:00:00,320.299,316.0760211432618
2019-02-12 12:00:00,336.335,321.5841774232014
2019-02-12 13:00:00,321.505,334.7955577631628
2019-02-12 14:00:00,333.342,322.89586585536296
2019-02-12 15:00:00,324.855,307.64247162272756
2019-02-12 16:00:00,297.614,299.9421444751822
2019-02-12 17:00:00,262.575,277.40811526236826
2019-02-12 18:00:00,232.837,248.7370621331617
2019-02-12 19:00:00,169.674,223.81805101252792
2019-02-12 20:00:00,138.979,148.67625903443292
2019-02-12 21:00:00,117.318,122.99670480055187
2019-02-12 22:00:00,115.42,104.44244110474233
2019-02-12 23:00:00,111.631,101.5286978738071
2019-02-13 00:00:00,111.006,116.98025946457935
2019-02-13 01:00:00,108.215,115.21390823655936
2019-02-13 02:00:00,108.265,111.74356277036935
2019-02-13 03:00:00,110.914,110.29845786197671
2019-02-13 04:00:00,107.119,111.2095248502912
2019-02-13 05:00:00,108.069,107.07023585025254
2019-02-13 06:00:00,113.858,106.67180872564182
2019-02-13 07:00:00,160.452,157.30585783479862
2019-02-13 08:00:00,205.505,193.36917570760633
2019-02-13 09:00:00,244.011,228.70506745838134
2019-02-13 10:00:00,249.121,258.5097167355783
2019-02-13 11:00:00,336.624,263.068002304792
2019-02-13 12:00:00,292.503,332.7738095034112
2019-02-13 13:00:00,281.482,297.5875774539831
2019-02-13 14:00:00,289.317,287.85747978138323
2019-02-13 15:00:00,279.266,269.45767321577205
2019-02-13 16:00:00,251.704,260.5021125929087
2019-02-13 17:00:00,243.072,237.7088869665163
2019-02-13 18:00:00,212.029,229.97998564109264
2019-02-13 19:00:00,167.942,204.26716523004825
2019-02-13 20:00:00,144.149,144.43402893412852
2019-02-13 21:00:00,119.148,124.41203462535523
2019-02-13 22:00:00,113.693,103.12693487755774
2019-02-13 23:00:00,109.576,97.08942099167302
2019-02-14 00:00:00,109.239,112.26274241517733
2019-02-14 01:00:00,106.643,110.2883029012075
2019-02-14 02:00:00,107.682,106.69120791265746
2019-02-14 03:00:00,108.729,106.18889060129352
2019-02-14 04:00:00,107.579,105.731122390563
2019-02-14 05:00:00,110.481,103.92521322283135
2019-02-14 06:00:00,109.392,105.42221020009694
2019-02-14 07:00:00,159.689,150.77156482558806
2019-02-14 08:00:00,207.828,190.12143855944873
2019-02-14 09:00:00,230.939,227.61916365447513
2019-02-14 10:00:00,260.494,245.71929247362482
2019-02-14 11:00:00,341.278,268.8620248414203
2019-02-14 12:00:00,274.221,332.7889627546081
2019-02-14 13:00:00,279.979,279.794072508878
2019-02-14 14:00:00,296.148,283.3305051813007
2019-02-14 15:00:00,279.224,271.5286409554416
2019-02-14 16:00:00,251.616,257.1374423600113
2019-02-14 17:00:00,233.419,234.32204833620634
2019-02-14 18:00:00,208.081,218.99113058018173
2019-02-14 19:00:00,161.012,197.51326656616334
2019-02-14 20:00:00,132.216,134.7462957423695
2019-02-14 21:00:00,118.937,110.5114944970393
2019-02-14 22:00:00,107.943,98.79334802440454
2019-02-14 23:00:00,107.13,88.73396901108194
2019-02-15 00:00:00,111.512,106.56640140743568
2019-02-15 01:00:00,108.273,108.70094614033212
2019-02-15 02:00:00,110.707,104.94972632082067
2019-02-15 03:00:00,109.162,105.71198448182332
2019-02-15 04:00:00,106.858,103.29785937489126
2019-02-15 05:00:00,109.127,100.04294716934969
2019-02-15 06:00:00,114.291,100.77797991434826
2019-02-15 07:00:00,151.053,151.13594920949848
2019-02-15 08:00:00,199.05,179.2942005727511
2019-02-15 09:00:00,233.592,216.88426507605868
2019-02-15 10:00:00,247.457,243.9430515441253
2019-02-15 11:00:00,335.279,254.26755015983338
2019-02-15 12:00:00,272.171,324.07058814923425
2019-02-15 13:00:00,281.52,274.0312039690716
2019-02-15 14:00:00,280.834,280.94308436108463
2019-02-15 15:00:00,268.728,256.18924262222424
2019-02-15 16:00:00,254.852,245.6192618613529
2019-02-15 17:00:00,236.915,233.65245033169285
2019-02-15 18:00:00,209.645,218.43802219533018
2019-02-15 19:00:00,156.281,195.5572271418983
2019-02-15 20:00:00,138.207,128.1215778448892
2019-02-15 21:00:00,114.245,112.64010656463445
2019-02-15 22:00:00,103.811,92.70566434865296
2019-02-15 23:00:00,103.42,83.43234551913528
2019-02-16 00:00:00,107.149,101.57709725867136
2019-02-16 01:00:00,102.327,103.09219740813384
2019-02-16 02:00:00,102.239,98.28954657666605
2019-02-16 03:00:00,106.333,97.34307826523312
2019-02-16 04:00:00,100.407,98.97747054224129
2019-02-16 05:00:00,100.698,93.03899609418224
2019-02-16 06:00:00,101.775,92.10718319401008
2019-02-16 07:00:00,120.125,139.06085783286213
2019-02-16 08:00:00,122.95,152.68314411405777
2019-02-16 09:00:00,125.519,154.07924266642186
2019-02-16 10:00:00,129.785,155.3471961581157
2019-02-16 11:00:00,126.186,158.49009419081244
2019-02-16 12:00:00,126.565,156.42321865212188
2019-02-16 13:00:00,126.132,156.13120477596902
2019-02-16 14:00:00,123.169,154.77036791763805
2019-02-16 15:00:00,130.617,127.83494540456394
2019-02-16 16:00:00,135.704,132.7985364909302
2019-02-16 17:00:00,133.561,135.39728579984276
2019-02-16 18:00:00,129.958,131.61212924733294
2019-02-16 19:00:00,127.83,127.53198651776361
2019-02-16 20:00:00,127.228,101.15742622272126
2019-02-16 21:00:00,105.562,99.61252902656918
2019-02-16 22:00:00,102.971,81.26860200923056
2019-02-16 23:00:00,106.571,78.14449252784547
2019-02-17 00:00:00,103.431,99.60526874494636
2019-02-17 01:00:00,101.434,96.0609834427001
2019-02-17 02:00:00,103.109,93.37111984395239
2019-02-17 03:00:00,100.694,92.84184191193098
2019-02-17 04:00:00,99.828,89.68113555142776
2019-02-17 05:00:00,99.272,87.96409793966544
2019-02-17 06:00:00,104.071,86.30504063970488
2019-02-17 07:00:00,101.15,135.96948352327018
2019-02-17 08:00:00,100.161,132.44427840581858
2019-02-17 09:00:00,108.008,130.4209912078806
2019-02-17 10:00:00,103.55,136.40212170753534
2019-02-17 11:00:00,104.294,133.0087516339176
2019-02-17 12:00:00,104.784,134.69027663261522
2019-02-17 13:00:00,109.561,135.48328765849374
2019-02-17 14:00:00,104.133,138.10256304096598
2019-02-17 15:00:00,108.349,108.4961665758498
2019-02-17 16:00:00,112.681,110.88011990415382
2019-02-17 17:00:00,112.29,112.87480761786084
2019-02-17 18:00:00,111.531,111.24186824251761
2019-02-17 19:00:00,112.282,109.6229266915865
2019-02-17 20:00:00,104.777,85.69965320211315
2019-02-17 21:00:00,104.987,78.62597999213142
2019-02-17 22:00:00,108.043,77.35475642347461
2019-02-17 23:00:00,104.52,78.72130283451287
2019-02-18 00:00:00,103.044,117.60092809121619
2019-02-18 01:00:00,101.269,114.98289183266176
2019-02-18 02:00:00,103.128,112.06973056515417
2019-02-18 03:00:00,101.008,112.49586373602806
2019-02-18 04:00:00,100.023,109.60828470700798
2019-02-18 05:00:00,101.189,107.67565965251964
2019-02-18 06:00:00,109.242,107.68044946376435
2019-02-18 07:00:00,151.516,160.44447178765608
2019-02-18 08:00:00,192.893,193.24221112222077
2019-02-18 09:00:00,235.555,225.35724635370448
2019-02-18 10:00:00,271.799,258.571041261983
2019-02-18 11:00:00,378.553,286.84368659816704
2019-02-18 12:00:00,313.659,370.5571123465674
2019-02-18 13:00:00,321.31,318.0661203549861
2019-02-18 14:00:00,324.526,322.870797925188
2019-02-18 15:00:00,320.356,300.8403245097081
2019-02-18 16:00:00,289.283,296.49961564947296
2019-02-18 17:00:00,274.662,270.4379576992045
2019-02-18 18:00:00,235.98,257.8217375221343
2019-02-18 19:00:00,187.324,226.2747704506719
2019-02-18 20:00:00,143.221,163.16531525271864
2019-02-18 21:00:00,127.021,127.27192961021458
